,City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
6734,Berlin,1936,Fencing,Fencing,"GAUDINI, Giulio",ITA,Men,foil individual,M,Gold
6735,Berlin,1936,Fencing,Fencing,"GARDERE, Edouard",FRA,Men,foil individual,M,Silver
6736,Berlin,1936,Fencing,Fencing,"PREIS-MÜLLER, Ellen S.",AUT,Women,foil individual,W,Bronze
6737,Berlin,1936,Fencing,Fencing,"ELEK, Ilona",HUN,Women,foil individual,W,Gold
6738,Berlin,1936,Fencing,Fencing,"MAYER, Helene",GER,Women,foil individual,W,Silver
6739,Berlin,1936,Fencing,Fencing,"ADAM, Otto",GER,Men,foil team,M,Bronze
6740,Berlin,1936,Fencing,Fencing,"CASMIR, Erwin",GER,Men,foil team,M,Bronze
6741,Berlin,1936,Fencing,Fencing,"EISENECKER, Julius",GER,Men,foil team,M,Bronze
6742,Berlin,1936,Fencing,Fencing,"HEIM, August",GER,Men,foil team,M,Bronze
6743,Berlin,1936,Fencing,Fencing,"LERDON, Siegfried",GER,Men,foil team,M,Bronze
6744,Berlin,1936,Fencing,Fencing,"ROSENBAUER, Stefan",GER,Men,foil team,M,Bronze
6745,Berlin,1936,Fencing,Fencing,"BOCCHINO, Giorgio",ITA,Men,foil team,M,Gold
6746,Berlin,1936,Fencing,Fencing,"DI ROSA, Manlio",ITA,Men,foil team,M,Gold
6747,Berlin,1936,Fencing,Fencing,"GAUDINI, Giulio",ITA,Men,foil team,M,Gold
6748,Berlin,1936,Fencing,Fencing,"GUARAGNA, Gioachino",ITA,Men,foil team,M,Gold
6749,Berlin,1936,Fencing,Fencing,"MARZI, Gustavo",ITA,Men,foil team,M,Gold
6750,Berlin,1936,Fencing,Fencing,"VERRATTI, Ciro",ITA,Men,foil team,M,Gold
6751,Berlin,1936,Fencing,Fencing,"BONDOUX, René",FRA,Men,foil team,M,Silver
6752,Berlin,1936,Fencing,Fencing,"BOUGNOL, René",FRA,Men,foil team,M,Silver
6753,Berlin,1936,Fencing,Fencing,"COUTROT, Jacques",FRA,Men,foil team,M,Silver
6754,Berlin,1936,Fencing,Fencing,"GARDERE, André",FRA,Men,foil team,M,Silver
6755,Berlin,1936,Fencing,Fencing,"GARDERE, Edouard",FRA,Men,foil team,M,Silver
6756,Berlin,1936,Fencing,Fencing,"LEMOINE, René",FRA,Men,foil team,M,Silver
6757,Berlin,1936,Fencing,Fencing,"GEREVICH, Aladar",HUN,Men,sabre individual,M,Bronze
6758,Berlin,1936,Fencing,Fencing,"KABOS, Endre",HUN,Men,sabre individual,M,Gold
6759,Berlin,1936,Fencing,Fencing,"MARZI, Gustavo",ITA,Men,sabre individual,M,Silver
6760,Berlin,1936,Fencing,Fencing,"CASMIR, Erwin",GER,Men,sabre team,M,Bronze
6761,Berlin,1936,Fencing,Fencing,"EISENECKER, Julius",GER,Men,sabre team,M,Bronze
6762,Berlin,1936,Fencing,Fencing,"ESSER, Hans",GER,Men,sabre team,M,Bronze
6763,Berlin,1936,Fencing,Fencing,"HEIM, August",GER,Men,sabre team,M,Bronze
6764,Berlin,1936,Fencing,Fencing,"JÖRGER, Hans",GER,Men,sabre team,M,Bronze
6765,Berlin,1936,Fencing,Fencing,"WAHL, Richard",GER,Men,sabre team,M,Bronze
6766,Berlin,1936,Fencing,Fencing,"BERCZELLY, Tibor",HUN,Men,sabre team,M,Gold
6767,Berlin,1936,Fencing,Fencing,"GEREVICH, Aladar",HUN,Men,sabre team,M,Gold
6768,Berlin,1936,Fencing,Fencing,"KABOS, Endre",HUN,Men,sabre team,M,Gold
6769,Berlin,1936,Fencing,Fencing,"KOVACS, Pal Adam",HUN,Men,sabre team,M,Gold
6770,Berlin,1936,Fencing,Fencing,"RAJCSANYI, Laszlo",HUN,Men,sabre team,M,Gold
6771,Berlin,1936,Fencing,Fencing,"RAJCZY, Imre",HUN,Men,sabre team,M,Gold
6772,Berlin,1936,Fencing,Fencing,"GAUDINI, Giulio",ITA,Men,sabre team,M,Silver
6773,Berlin,1936,Fencing,Fencing,"MARZI, Gustavo",ITA,Men,sabre team,M,Silver
6774,Berlin,1936,Fencing,Fencing,"MASCIOTTA, Aldo",ITA,Men,sabre team,M,Silver
6775,Berlin,1936,Fencing,Fencing,"MONTANO, Aldo",ITA,Men,sabre team,M,Silver
6776,Berlin,1936,Fencing,Fencing,"PINTON, Vincenzo",ITA,Men,sabre team,M,Silver
6777,Berlin,1936,Fencing,Fencing,"TANZINI, Athos",ITA,Men,sabre team,M,Silver
6778,Berlin,1936,Football,Football,"BRUSTAD, Arne",NOR,Men,football,M,Bronze
6779,Berlin,1936,Football,Football,"ERIKSEN, Nils",NOR,Men,football,M,Bronze
6780,Berlin,1936,Football,Football,"FRANTZEN, Odd",NOR,Men,football,M,Bronze
6781,Berlin,1936,Football,Football,"HANSEN, Sverre",NOR,Men,football,M,Bronze
6782,Berlin,1936,Football,Football,"HOLMBERG, Rolf",NOR,Men,football,M,Bronze
6783,Berlin,1936,Football,Football,"HOLMSEN, Oivind",NOR,Men,football,M,Bronze
6784,Berlin,1936,Football,Football,"HORN, Fredrik",NOR,Men,football,M,Bronze
6785,Berlin,1936,Football,Football,"ISAKSEN, Magnar",NOR,Men,football,M,Bronze
6786,Berlin,1936,Football,Football,"JOHANSEN, Henry",NOR,Men,football,M,Bronze
6787,Berlin,1936,Football,Football,"JUVE, Jorgen",NOR,Men,football,M,Bronze
6788,Berlin,1936,Football,Football,"KVAMMEN, Reidar Osvald",NOR,Men,football,M,Bronze
6789,Berlin,1936,Football,Football,"MARTINSEN, Alf",NOR,Men,football,M,Bronze
6790,Berlin,1936,Football,Football,"MONSEN, Magdalon Johannes",NOR,Men,football,M,Bronze
6791,Berlin,1936,Football,Football,"ULLEBERG, Frithjof",NOR,Men,football,M,Bronze
6792,Berlin,1936,Football,Football,"BALDO, Giuseppe",ITA,Men,football,M,Gold
6793,Berlin,1936,Football,Football,"BERTONI, Sergio",ITA,Men,football,M,Gold
6794,Berlin,1936,Football,Football,"BIAGI, Carlo",ITA,Men,football,M,Gold
6795,Berlin,1936,Football,Football,"CAPPELLI, Giulio",ITA,Men,football,M,Gold
6796,Berlin,1936,Football,Football,"FONI, Alfredo",ITA,Men,football,M,Gold
6797,Berlin,1936,Football,Football,"FROSSI, Annibale",ITA,Men,football,M,Gold
6798,Berlin,1936,Football,Football,"GABRIOTTI, Francesco",ITA,Men,football,M,Gold
6799,Berlin,1936,Football,Football,"LOCATELLI, Ugo",ITA,Men,football,M,Gold
6800,Berlin,1936,Football,Football,"MARCHINI, Libero",ITA,Men,football,M,Gold
6801,Berlin,1936,Football,Football,"NEGRO, Alfonso",ITA,Men,football,M,Gold
6802,Berlin,1936,Football,Football,"PICCINI, Achille",ITA,Men,football,M,Gold
6803,Berlin,1936,Football,Football,"RAVA, Pietro",ITA,Men,football,M,Gold
6804,Berlin,1936,Football,Football,"SCARABELLO, Luigi",ITA,Men,football,M,Gold
6805,Berlin,1936,Football,Football,"VENTURINI, Bruno",ITA,Men,football,M,Gold
6806,Berlin,1936,Football,Football,"FUCHSBERGER, Franz",AUT,Men,football,M,Silver
6807,Berlin,1936,Football,Football,"HOFMEISTER, Max",AUT,Men,football,M,Silver
6808,Berlin,1936,Football,Football,"KAINBERGER, Eduard",AUT,Men,football,M,Silver
6809,Berlin,1936,Football,Football,"KAINBERGER, Karl",AUT,Men,football,M,Silver
6810,Berlin,1936,Football,Football,"KARGL, Martin",AUT,Men,football,M,Silver
6811,Berlin,1936,Football,Football,"KITZMÜLLER, Josef",AUT,Men,football,M,Silver
6812,Berlin,1936,Football,Football,"KRENN, Anton",AUT,Men,football,M,Silver
6813,Berlin,1936,Football,Football,"KÜNZ, Ernst",AUT,Men,football,M,Silver
6814,Berlin,1936,Football,Football,"LAUDON, Adolf",AUT,Men,football,M,Silver
6815,Berlin,1936,Football,Football,"MANDL, Franz",AUT,Men,football,M,Silver
6816,Berlin,1936,Football,Football,"STEINMETZ, Klement",AUT,Men,football,M,Silver
6817,Berlin,1936,Football,Football,"WALLMÜLLER, Karl",AUT,Men,football,M,Silver
6818,Berlin,1936,Football,Football,"WERGINZ, Walter",AUT,Men,football,M,Silver
6819,Berlin,1936,Gymnastics,Artistic G.,"FREY, Konrad",GER,Men,floor exercises,M,Bronze
6820,Berlin,1936,Gymnastics,Artistic G.,"MACK, Eugen",SUI,Men,floor exercises,M,Bronze
6821,Berlin,1936,Gymnastics,Artistic G.,"MIEZ, Georges",SUI,Men,floor exercises,M,Gold
6822,Berlin,1936,Gymnastics,Artistic G.,"WALTER, Josef",SUI,Men,floor exercises,M,Silver
6823,Berlin,1936,Gymnastics,Artistic G.,"SCHWARZMANN, Karl-Alfred",GER,Men,horizontal bar,M,Bronze
6824,Berlin,1936,Gymnastics,Artistic G.,"SAARVALA, Aleksanteri",FIN,Men,horizontal bar,M,Gold
6825,Berlin,1936,Gymnastics,Artistic G.,"FREY, Konrad",GER,Men,horizontal bar,M,Silver
6826,Berlin,1936,Gymnastics,Artistic G.,"FREY, Konrad",GER,Men,individual all-round,M,Bronze
6827,Berlin,1936,Gymnastics,Artistic G.,"SCHWARZMANN, Karl-Alfred",GER,Men,individual all-round,M,Gold
6828,Berlin,1936,Gymnastics,Artistic G.,"MACK, Eugen",SUI,Men,individual all-round,M,Silver
6829,Berlin,1936,Gymnastics,Artistic G.,"SCHWARZMANN, Karl-Alfred",GER,Men,parallel bars,M,Bronze
6830,Berlin,1936,Gymnastics,Artistic G.,"FREY, Konrad",GER,Men,parallel bars,M,Gold
6831,Berlin,1936,Gymnastics,Artistic G.,"REUSCH, Michael",SUI,Men,parallel bars,M,Silver
6832,Berlin,1936,Gymnastics,Artistic G.,"BACHMANN, Albert",SUI,Men,pommel horse,M,Bronze
6833,Berlin,1936,Gymnastics,Artistic G.,"FREY, Konrad",GER,Men,pommel horse,M,Gold
6834,Berlin,1936,Gymnastics,Artistic G.,"MACK, Eugen",SUI,Men,pommel horse,M,Silver
6835,Berlin,1936,Gymnastics,Artistic G.,"VOLZ, Matthias Max",GER,Men,rings,M,Bronze
6836,Berlin,1936,Gymnastics,Artistic G.,"HUDEC, Alois",TCH,Men,rings,M,Gold
6837,Berlin,1936,Gymnastics,Artistic G.,"STUKELJ, Leon",YUG,Men,rings,M,Silver
6838,Berlin,1936,Gymnastics,Artistic G.,"NYBERG-NOROMA, Mauri Kalervo",FIN,Men,team competition,M,Bronze
6839,Berlin,1936,Gymnastics,Artistic G.,"PAKARINEN, Veikko Ilmari",FIN,Men,team competition,M,Bronze
6840,Berlin,1936,Gymnastics,Artistic G.,"SAARVALA, Aleksanteri",FIN,Men,team competition,M,Bronze
6841,Berlin,1936,Gymnastics,Artistic G.,"SAVOLAINEN, Heikki",FIN,Men,team competition,M,Bronze
6842,Berlin,1936,Gymnastics,Artistic G.,"SEESTE, Esa",FIN,Men,team competition,M,Bronze
6843,Berlin,1936,Gymnastics,Artistic G.,"TERÄSVIRTA, Einari Allan",FIN,Men,team competition,M,Bronze
6844,Berlin,1936,Gymnastics,Artistic G.,"TUKIAINEN, Eino",FIN,Men,team competition,M,Bronze
6845,Berlin,1936,Gymnastics,Artistic G.,"UOSIKKINEN, Martti",FIN,Men,team competition,M,Bronze
6846,Berlin,1936,Gymnastics,Artistic G.,"BECKERT, Franz Ernst",GER,Men,team competition,M,Gold
6847,Berlin,1936,Gymnastics,Artistic G.,"FREY, Konrad",GER,Men,team competition,M,Gold
6848,Berlin,1936,Gymnastics,Artistic G.,"SCHWARZMANN, Karl-Alfred",GER,Men,team competition,M,Gold
6849,Berlin,1936,Gymnastics,Artistic G.,"STADEL, Willi Friedrich",GER,Men,team competition,M,Gold
6850,Berlin,1936,Gymnastics,Artistic G.,"STANGL, Innozenz (Inno)",GER,Men,team competition,M,Gold
6851,Berlin,1936,Gymnastics,Artistic G.,"STEFFENS, Walter Johan",GER,Men,team competition,M,Gold
6852,Berlin,1936,Gymnastics,Artistic G.,"VOLZ, Matthias Max",GER,Men,team competition,M,Gold
6853,Berlin,1936,Gymnastics,Artistic G.,"WINTER, Ernst Friedrich",GER,Men,team competition,M,Gold
6854,Berlin,1936,Gymnastics,Artistic G.,"BACH, Walter",SUI,Men,team competition,M,Silver
6855,Berlin,1936,Gymnastics,Artistic G.,"BACHMANN, Albert",SUI,Men,team competition,M,Silver
6856,Berlin,1936,Gymnastics,Artistic G.,"BECK, Walter",SUI,Men,team competition,M,Silver
6857,Berlin,1936,Gymnastics,Artistic G.,"MACK, Eugen",SUI,Men,team competition,M,Silver
6858,Berlin,1936,Gymnastics,Artistic G.,"MIEZ, Georges",SUI,Men,team competition,M,Silver
6859,Berlin,1936,Gymnastics,Artistic G.,"REUSCH, Michael",SUI,Men,team competition,M,Silver
6860,Berlin,1936,Gymnastics,Artistic G.,"STEINEMANN, Eduard",SUI,Men,team competition,M,Silver
6861,Berlin,1936,Gymnastics,Artistic G.,"WALTER, Josef",SUI,Men,team competition,M,Silver
6862,Berlin,1936,Gymnastics,Artistic G.,"CSILLIK, Margit",HUN,Women,team competition,W,Bronze
6863,Berlin,1936,Gymnastics,Artistic G.,"KALOCSAI, Margit",HUN,Women,team competition,W,Bronze
6864,Berlin,1936,Gymnastics,Artistic G.,"MADARY, Ilona",HUN,Women,team competition,W,Bronze
6865,Berlin,1936,Gymnastics,Artistic G.,"MESZAROS, Gabriella",HUN,Women,team competition,W,Bronze
6866,Berlin,1936,Gymnastics,Artistic G.,"NAGY-SANDOR, Margit",HUN,Women,team competition,W,Bronze
6867,Berlin,1936,Gymnastics,Artistic G.,"TÖRÖS, Olga",HUN,Women,team competition,W,Bronze
6868,Berlin,1936,Gymnastics,Artistic G.,"TÖTH, Judith",HUN,Women,team competition,W,Bronze
6869,Berlin,1936,Gymnastics,Artistic G.,"VOIT, Eszter",HUN,Women,team competition,W,Bronze
6870,Berlin,1936,Gymnastics,Artistic G.,"BÄRWIRTH, Anita",GER,Women,team competition,W,Gold
6871,Berlin,1936,Gymnastics,Artistic G.,"BÜRGER, Erna",GER,Women,team competition,W,Gold
6872,Berlin,1936,Gymnastics,Artistic G.,"FRÖLIAN, Isolde",GER,Women,team competition,W,Gold
6873,Berlin,1936,Gymnastics,Artistic G.,"IBY, Friederike (Friedl)",GER,Women,team competition,W,Gold
6874,Berlin,1936,Gymnastics,Artistic G.,"MEYER, Gertrude (Trudi)",GER,Women,team competition,W,Gold
6875,Berlin,1936,Gymnastics,Artistic G.,"PÖHLSEN, Paula",GER,Women,team competition,W,Gold
6876,Berlin,1936,Gymnastics,Artistic G.,"SCHMITT, Julie",GER,Women,team competition,W,Gold
6877,Berlin,1936,Gymnastics,Artistic G.,"SOHNEMANN, Käthe",GER,Women,team competition,W,Gold
6878,Berlin,1936,Gymnastics,Artistic G.,"BAJEROVA, Jaroslava",TCH,Women,team competition,W,Silver
6879,Berlin,1936,Gymnastics,Artistic G.,"DEKANOVA, Vlasta",TCH,Women,team competition,W,Silver
6880,Berlin,1936,Gymnastics,Artistic G.,"DOBESOVA, Bozena",TCH,Women,team competition,W,Silver
6881,Berlin,1936,Gymnastics,Artistic G.,"FOLTOVA, Vlasta",TCH,Women,team competition,W,Silver
6882,Berlin,1936,Gymnastics,Artistic G.,"HREBRINOVA, Anna",TCH,Women,team competition,W,Silver
6883,Berlin,1936,Gymnastics,Artistic G.,"PALFYOVA, Matylda",TCH,Women,team competition,W,Silver
6884,Berlin,1936,Gymnastics,Artistic G.,"VERMIROVSKA, Zdenka",TCH,Women,team competition,W,Silver
6885,Berlin,1936,Gymnastics,Artistic G.,"VETROVSKA, Marie",TCH,Women,team competition,W,Silver
6886,Berlin,1936,Gymnastics,Artistic G.,"VOLZ, Matthias Max",GER,Men,vault,M,Bronze
6887,Berlin,1936,Gymnastics,Artistic G.,"SCHWARZMANN, Karl-Alfred",GER,Men,vault,M,Gold
6888,Berlin,1936,Gymnastics,Artistic G.,"MACK, Eugen",SUI,Men,vault,M,Silver
6889,Berlin,1936,Handball,Handball,"BLOSCH, Max",SUI,Men,handball,M,Bronze
6890,Berlin,1936,Handball,Handball,"FÄS, Rolf",SUI,Men,handball,M,Bronze
6891,Berlin,1936,Handball,Handball,"GANTENBEIN, Burkhard",SUI,Men,handball,M,Bronze
6892,Berlin,1936,Handball,Handball,"GYSI, Willy",SUI,Men,handball,M,Bronze
6893,Berlin,1936,Handball,Handball,"HERKENRATH, Erland",SUI,Men,handball,M,Bronze
6894,Berlin,1936,Handball,Handball,"HUFSCHMID, Ernst",SUI,Men,handball,M,Bronze
6895,Berlin,1936,Handball,Handball,"HUFSCHMID, Willy",SUI,Men,handball,M,Bronze
6896,Berlin,1936,Handball,Handball,"MEYER, Werner",SUI,Men,handball,M,Bronze
6897,Berlin,1936,Handball,Handball,"MISCHON, Georg",SUI,Men,handball,M,Bronze
6898,Berlin,1936,Handball,Handball,"SCHÄFER, Willy",SUI,Men,handball,M,Bronze
6899,Berlin,1936,Handball,Handball,"SCHEURMANN, Werner",SUI,Men,handball,M,Bronze
6900,Berlin,1936,Handball,Handball,"SCHMID, Eduard",SUI,Men,handball,M,Bronze
6901,Berlin,1936,Handball,Handball,"SCHMITT, Erich",SUI,Men,handball,M,Bronze
6902,Berlin,1936,Handball,Handball,"SEITERLE, Eugen",SUI,Men,handball,M,Bronze
6903,Berlin,1936,Handball,Handball,"STREIB, Max",SUI,Men,handball,M,Bronze
6904,Berlin,1936,Handball,Handball,"STUDER, Robert",SUI,Men,handball,M,Bronze
6905,Berlin,1936,Handball,Handball,"WIRZ, Rudolf",SUI,Men,handball,M,Bronze
6906,Berlin,1936,Handball,Handball,"BANDHOLZ, Willi",GER,Men,handball,M,Gold
6907,Berlin,1936,Handball,Handball,"BAUMANN, Wilhelm",GER,Men,handball,M,Gold
6908,Berlin,1936,Handball,Handball,"BERTHOLD, Helmut",GER,Men,handball,M,Gold
6909,Berlin,1936,Handball,Handball,"BRASELMANN, Helmut",GER,Men,handball,M,Gold
6910,Berlin,1936,Handball,Handball,"BRINKMANN, Wilhelm",GER,Men,handball,M,Gold
6911,Berlin,1936,Handball,Handball,"DASCHER, Georg",GER,Men,handball,M,Gold
6912,Berlin,1936,Handball,Handball,"DOSSIN, Kurt",GER,Men,handball,M,Gold
6913,Berlin,1936,Handball,Handball,"FROMM, Fritz",GER,Men,handball,M,Gold
6914,Berlin,1936,Handball,Handball,"HANSEN, Hermann",GER,Men,handball,M,Gold
6915,Berlin,1936,Handball,Handball,"HERMANN, Erich",GER,Men,handball,M,Gold
6916,Berlin,1936,Handball,Handball,"KEIMIG, Heinrich",GER,Men,handball,M,Gold
6917,Berlin,1936,Handball,Handball,"KEITER, Hans",GER,Men,handball,M,Gold
6918,Berlin,1936,Handball,Handball,"KLINGLER, Alfred",GER,Men,handball,M,Gold
6919,Berlin,1936,Handball,Handball,"KNAUTZ, Arthur",GER,Men,handball,M,Gold
6920,Berlin,1936,Handball,Handball,"KÖRVERS, Heinz",GER,Men,handball,M,Gold
6921,Berlin,1936,Handball,Handball,"KREUTZBERG, Karl",GER,Men,handball,M,Gold
6922,Berlin,1936,Handball,Handball,"MULLER, Wilhelm",GER,Men,handball,M,Gold
6923,Berlin,1936,Handball,Handball,"ORTMANN, Günter",GER,Men,handball,M,Gold
6924,Berlin,1936,Handball,Handball,"REINHARDT, Edgar",GER,Men,handball,M,Gold
6925,Berlin,1936,Handball,Handball,"SPENGLER, Fritz",GER,Men,handball,M,Gold
6926,Berlin,1936,Handball,Handball,"STAHL, Rudolf",GER,Men,handball,M,Gold
6927,Berlin,1936,Handball,Handball,"THEILIG, Hans",GER,Men,handball,M,Gold
6928,Berlin,1936,Handball,Handball,"BARTL, Franz",AUT,Men,handball,M,Silver
6929,Berlin,1936,Handball,Handball,"BERGHAMMER, Franz",AUT,Men,handball,M,Silver
6930,Berlin,1936,Handball,Handball,"BISTRICKY, Franz",AUT,Men,handball,M,Silver
6931,Berlin,1936,Handball,Handball,"BRUNNER, Franz",AUT,Men,handball,M,Silver
6932,Berlin,1936,Handball,Handball,"HOUCHKA, Johann",AUT,Men,handball,M,Silver
6933,Berlin,1936,Handball,Handball,"JURACKA, Emil",AUT,Men,handball,M,Silver
6934,Berlin,1936,Handball,Handball,"KIEFLER, Ferdinand",AUT,Men,handball,M,Silver
6935,Berlin,1936,Handball,Handball,"KRECI, Josef",AUT,Men,handball,M,Silver
6936,Berlin,1936,Handball,Handball,"LICHA, Otto",AUT,Men,handball,M,Silver
6937,Berlin,1936,Handball,Handball,"MAURER, Friedrich",AUT,Men,handball,M,Silver
6938,Berlin,1936,Handball,Handball,"PERWEIN, Anton",AUT,Men,handball,M,Silver
6939,Berlin,1936,Handball,Handball,"POWOLNY, Siegfried",AUT,Men,handball,M,Silver
6940,Berlin,1936,Handball,Handball,"PURNER, Siegfried",AUT,Men,handball,M,Silver
6941,Berlin,1936,Handball,Handball,"REISP, Walter",AUT,Men,handball,M,Silver
6942,Berlin,1936,Handball,Handball,"SCHMALZER, Alfred",AUT,Men,handball,M,Silver
6943,Berlin,1936,Handball,Handball,"SCHNABEL, Alois",AUT,Men,handball,M,Silver
6944,Berlin,1936,Handball,Handball,"SCHUBERTH, Ludwig",AUT,Men,handball,M,Silver
6945,Berlin,1936,Handball,Handball,"TAUSCHER, Johann",AUT,Men,handball,M,Silver
6946,Berlin,1936,Handball,Handball,"VOLAK, Jaroslav",AUT,Men,handball,M,Silver
6947,Berlin,1936,Handball,Handball,"WOHLRAB, Leopold",AUT,Men,handball,M,Silver
6948,Berlin,1936,Handball,Handball,"WURMBÖCK, Friedrich",AUT,Men,handball,M,Silver
6949,Berlin,1936,Handball,Handball,"ZEHETNER, Johann",AUT,Men,handball,M,Silver
6950,Berlin,1936,Hockey,Hockey,"DE LOOPER, Hendrik Christiaan",NED,Men,hockey,M,Bronze
6951,Berlin,1936,Hockey,Hockey,"DE LOOPER, Jan",NED,Men,hockey,M,Bronze
6952,Berlin,1936,Hockey,Hockey,"DE ROOS, Agathon",NED,Men,hockey,M,Bronze
6953,Berlin,1936,Hockey,Hockey,"DE WAAL, Reindert Berend Jan",NED,Men,hockey,M,Bronze
6954,Berlin,1936,Hockey,Hockey,"GUNNING, Pieter Adriaan",NED,Men,hockey,M,Bronze
6955,Berlin,1936,Hockey,Hockey,"HEYBROEK, Carl Erich",NED,Men,hockey,M,Bronze
6956,Berlin,1936,Hockey,Hockey,"SCHNITGER, Henri Carel Willem",NED,Men,hockey,M,Bronze
6957,Berlin,1936,Hockey,Hockey,"SPARENBERG, Rene",NED,Men,hockey,M,Bronze
6958,Berlin,1936,Hockey,Hockey,"VAN DEN BERG, Ernst Willem",NED,Men,hockey,M,Bronze
6959,Berlin,1936,Hockey,Hockey,"VAN DER HAAR, Rudolf Jacob",NED,Men,hockey,M,Bronze
6960,Berlin,1936,Hockey,Hockey,"VAN LIEROP, Antoine Robert Onslow",NED,Men,hockey,M,Bronze
6961,Berlin,1936,Hockey,Hockey,"WESTERKAMP, Max",NED,Men,hockey,M,Bronze
6962,Berlin,1936,Hockey,Hockey,"ALLEN, Richard James",IND,Men,hockey,M,Gold
6963,Berlin,1936,Hockey,Hockey,"BAIS, Dhyan Chand",IND,Men,hockey,M,Gold
6964,Berlin,1936,Hockey,Hockey,"BAIS, Roop Singh",IND,Men,hockey,M,Gold
6965,Berlin,1936,Hockey,Hockey,"CULLEN-GOODSIR, Ernest John",IND,Men,hockey,M,Gold
6966,Berlin,1936,Hockey,Hockey,"DARA, Iqtidar Ali Shah",IND,Men,hockey,M,Gold
6967,Berlin,1936,Hockey,Hockey,"EMMETT, Lionel C.",IND,Men,hockey,M,Gold
6968,Berlin,1936,Hockey,Hockey,"FERNANDES, Peter Paul",IND,Men,hockey,M,Gold
6969,Berlin,1936,Hockey,Hockey,"GALIBARDY, Joseph Deville Thomas",IND,Men,hockey,M,Gold
6970,Berlin,1936,Hockey,Hockey,"HUSSAIN, Sayed Mohomed",IND,Men,hockey,M,Gold
6971,Berlin,1936,Hockey,Hockey,"JAFFAR, Sayed Mohomed",IND,Men,hockey,M,Gold
6972,Berlin,1936,Hockey,Hockey,"KHAN, Ahmed Sher",IND,Men,hockey,M,Gold
6973,Berlin,1936,Hockey,Hockey,"KHAN, Ahsan Mohomed",IND,Men,hockey,M,Gold
6974,Berlin,1936,Hockey,Hockey,"MASOOD, Mirza Nasir-Ud-Din",IND,Men,hockey,M,Gold
6975,Berlin,1936,Hockey,Hockey,"MICHIE, Cyril James",IND,Men,hockey,M,Gold
6976,Berlin,1936,Hockey,Hockey,"NIMAL, Baboo Narsoo",IND,Men,hockey,M,Gold
6977,Berlin,1936,Hockey,Hockey,"PHILLIPS, Joseph",IND,Men,hockey,M,Gold
6978,Berlin,1936,Hockey,Hockey,"SHABBAN, Shabab-Ud-Din",IND,Men,hockey,M,Gold
6979,Berlin,1936,Hockey,Hockey,"SINGH GAREWAL, Gurcharan",IND,Men,hockey,M,Gold
6980,Berlin,1936,Hockey,Hockey,"TAPSELL, Carlyle Carrol",IND,Men,hockey,M,Gold
6981,Berlin,1936,Hockey,Hockey,"AUF DER HEIDE, Hermann",GER,Men,hockey,M,Silver
6982,Berlin,1936,Hockey,Hockey,"BEISIEGEL, Ludwig",GER,Men,hockey,M,Silver
6983,Berlin,1936,Hockey,Hockey,"CUNTZ, Erich",GER,Men,hockey,M,Silver
6984,Berlin,1936,Hockey,Hockey,"DRÖSE, Karl",GER,Men,hockey,M,Silver
6985,Berlin,1936,Hockey,Hockey,"GERDES, Alfred",GER,Men,hockey,M,Silver
6986,Berlin,1936,Hockey,Hockey,"HAMEL, Werner",GER,Men,hockey,M,Silver
6987,Berlin,1936,Hockey,Hockey,"HUFFMANN, Harald",GER,Men,hockey,M,Silver
6988,Berlin,1936,Hockey,Hockey,"KELLER, Erwin",GER,Men,hockey,M,Silver
6989,Berlin,1936,Hockey,Hockey,"KEMMER, Herbert",GER,Men,hockey,M,Silver
6990,Berlin,1936,Hockey,Hockey,"KUBITZKI, Werner",GER,Men,hockey,M,Silver
6991,Berlin,1936,Hockey,Hockey,"MEHLITZ, Paul",GER,Men,hockey,M,Silver
6992,Berlin,1936,Hockey,Hockey,"MENKE, Karl",GER,Men,hockey,M,Silver
6993,Berlin,1936,Hockey,Hockey,"MESSNER, Fritz",GER,Men,hockey,M,Silver
6994,Berlin,1936,Hockey,Hockey,"OKRENT, Detlef",GER,Men,hockey,M,Silver
6995,Berlin,1936,Hockey,Hockey,"PETER, Heinrich",GER,Men,hockey,M,Silver
6996,Berlin,1936,Hockey,Hockey,"RAACK, Heinz",GER,Men,hockey,M,Silver
6997,Berlin,1936,Hockey,Hockey,"RUCK, Karl",GER,Men,hockey,M,Silver
6998,Berlin,1936,Hockey,Hockey,"SCHERBART, Hans",GER,Men,hockey,M,Silver
6999,Berlin,1936,Hockey,Hockey,"SCHMALIX, Heinz",GER,Men,hockey,M,Silver
7000,Berlin,1936,Hockey,Hockey,"WARNHOLTZ, Rudolf (Tito)",GER,Men,hockey,M,Silver
7001,Berlin,1936,Hockey,Hockey,"WEISS, Kurt",GER,Men,hockey,M,Silver
7002,Berlin,1936,Hockey,Hockey,"ZANDER, Erich",GER,Men,hockey,M,Silver
7003,Berlin,1936,Modern Pentathlon,Modern Pentath.,"ABBA, Silvano",ITA,Men,Individual competition,M,Bronze
7004,Berlin,1936,Modern Pentathlon,Modern Pentath.,"HANDRICK, Gotthard",GER,Men,Individual competition,M,Gold
7005,Berlin,1936,Modern Pentathlon,Modern Pentath.,"LEONARD, Charles Fredrick",USA,Men,Individual competition,M,Silver
7006,Berlin,1936,Polo,Polo,"GRACIA ZAZUETA, Juan",MEX,Men,polo,M,Bronze
