id,name,symbol,slug,circulating_supply,total_supply,max_supply,date_added,num_market_pairs,tags,platform,cmc_rank,last_updated,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d,market_cap
2236,MyWish,WISH,mywish,19704044.5576875,19803895.1235783,,2017-11-28T00:00:00.000Z,3,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1b22c32cd936cb97c28c5690a0695a82abf688e6'}",929,2019-03-02T01:54:03.000Z,0.021116827932,19334.9510744184,-0.188255,-13.0017,-50.886,416086.91848914797
2076,Blue Protocol,BLUE,ethereum-blue,36645278.3876,42000000.0,42000000.0,2017-10-22T00:00:00.000Z,6,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x539efe69bcdd21a83efd9122571a64cc25e0282b'}",930,2019-03-02T01:54:02.000Z,0.0112661872366,100349.995350759,-5.88661,-38.6322,-40.8451,412852.56765203294
3641,Stronghold USD,USDS,stronghold-usd,400000.0,400000.0,,2018-12-19T00:00:00.000Z,6,[],"{'id': 512, 'name': 'Stellar', 'symbol': 'XLM', 'slug': 'stellar', 'token_address': 'GBSTRUSD7IRX73RQZBL3RQUH6KS3O4NYFY3QCALDLZD77XMZOPWAVTUK'}",931,2019-03-02T01:54:07.000Z,1.01501286289,921261.301194074,0.190511,0.0835898,0.46691,406005.145156
3101,OptiToken,OPTI,optitoken,25212477.0,99707066.0,,2018-08-07T00:00:00.000Z,2,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x832904863978b94802123106e6eb491bdf0df928'}",932,2019-03-02T01:54:06.000Z,0.0160625755544,34844.5442509313,-0.875657,-38.551,-38.335,404977.3167260723
977,GravityCoin,GXX,gravitycoin,1948612.443596,1948612.443596,9999999.0,2015-06-26T00:00:00.000Z,5,['mineable'],,933,2019-03-02T01:54:01.000Z,0.204841068462,10337.6089700274,0.0403909,15.531,-7.31501,399155.8549645534
3071,EUNO,EUNO,euno,16651150.22629,23524172.6061184,50000000.0,2018-08-03T00:00:00.000Z,2,['mineable'],,934,2019-03-02T01:54:06.000Z,0.0239628834271,952.807318228638,12.246,-9.8947,-21.2077,399009.571799717
2974,Lightpaycoin,LPC,lightpaycoin,5762831.36106161,5772478.21994659,21000000.0,2018-07-25T00:00:00.000Z,6,[],,935,2019-03-02T01:54:06.000Z,0.0687501797095,2980.07647894247,-0.200962,-0.126854,-29.2419,396195.69170852815
3390,Quantis Network,QUAN,quantis-network,5165170.42714238,5165181.03837143,10519125.0,2018-10-04T00:00:00.000Z,1,['mineable'],,936,2019-03-02T01:54:06.000Z,0.0764375124411,14060.7557315136,-1.16104,-6.36484,87.747,394812.7787850975
3024,Arionum,ARO,arionum,74847830.0,545399000.0,,2018-08-01T00:00:00.000Z,2,['mineable'],,937,2019-03-02T01:54:05.000Z,0.00517304377127,98236.1012163489,0.520743,-3.16694,-23.1435,387191.10077457584
3141,Blockpass,PASS,blockpass,115039750.64,1000000000.0,,2018-08-10T00:00:00.000Z,4,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xee4458e052b533b1aabd493b5f8c4d85d7b263dc'}",938,2019-03-02T01:54:05.000Z,0.00336027249048,22602.7107485026,1.57165e-05,-9.91146,-29.6759,386564.909387271
3362,Auxilium,AUX,auxilium,100735776.34286,300000000.0,300000000.0,2018-10-01T00:00:00.000Z,2,[],,939,2019-03-02T01:54:07.000Z,0.00381127276301,6202.20311181493,0.0973723,3.03235,11.0109,383931.5206362094
501,Cryptonite,XCN,cryptonite,708506519.70911,708506519.70911,,2014-08-02T00:00:00.000Z,3,['mineable'],,940,2019-03-02T01:54:01.000Z,0.000540467259685,1727.62998477907,0.0874343,0.194962,-9.63008,382924.57717613917
2106,Xenon,XNN,xenon,300000000.0,1000000000.0,,2017-10-27T00:00:00.000Z,2,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xab95e915c123fded5bdfb6325e35ef5515f1ea69'}",941,2019-03-02T01:54:02.000Z,0.00125176191631,602.104430038085,-14.648,-13.2139,-25.2367,375528.574893
1481,Nexium,NXC,nexium,66509518.5,66509518.5,,2016-12-12T00:00:00.000Z,2,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x45e42d659d9f9466cd5df622506033145a9b89bc'}",942,2019-03-02T01:54:02.000Z,0.00563630142242,2015.31964266334,0.100407,1.50965,-5.48384,374867.6937260193
3097,XOVBank,XOV,xovbank,123431398.397792,140000000.0,140000000.0,2018-08-06T00:00:00.000Z,3,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x153ed9cc1b792979d2bde0bbf45cc2a7e436a5f9'}",943,2019-03-02T01:54:05.000Z,0.00303511918176,36647.439739902,-0.208403,10.0262,17.4034,374629.004908599
3148,MetaMorph,METM,metamorph,91615039.6668,180000000.0,,2018-08-13T00:00:00.000Z,6,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xfef3884b603c33ef8ed4183346e093a173c94da6'}",944,2019-03-02T01:54:06.000Z,0.00407911250452,26899.9902008422,0.203792,9.49863,-6.04457,373708.0539069397
2658,SyncFab,MFG,syncfab,177706788.203263,868459135.741433,,2018-04-20T00:00:00.000Z,8,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6710c63432a2de02954fc0f851db07146a6c0312'}",945,2019-03-02T01:54:04.000Z,0.00209871307575,260183.917313206,9.47572,9.3693,19.8675,372955.5600517239
3264,Digital Insurance Token,DIT,digital-insurance-token,209730950.492,1000000000.0,,2018-09-11T00:00:00.000Z,3,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf14922001a2fb8541a433905437ae954419c2439'}",946,2019-03-02T01:54:07.000Z,0.00177474866083,5405.41343433926,-0.421773,17.1905,14.8192,372219.72352028004
2237,EventChain,EVC,eventchain,31250497.0,84000000.0,,2017-11-29T00:00:00.000Z,3,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb62d18dea74045e822352ce4b3ee77319dc5ff2f'}",947,2019-03-02T01:54:03.000Z,0.0119032373097,1928.66529355524,-1.68651,-14.4631,-21.8309,371982.08183706796
1830,SkinCoin,SKIN,skincoin,88183483.0,388183483.291,,2017-07-21T00:00:00.000Z,2,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2bdc0d42996017fce214b21607a515da41a9e0c5'}",948,2019-03-02T01:54:01.000Z,0.0042067455892,8735.14337974739,16.4731,13.4661,10.9804,370965.4781505432
3158,ZCore,ZCR,zcore,3124690.0,3124690.0,18000000.0,2018-08-13T00:00:00.000Z,4,['mineable'],,949,2019-03-02T01:54:05.000Z,0.11809442162,603.391488772144,0.52926,-3.29631,-22.4119,369008.4582917978
2922,Atonomi,ATMI,atonomi,489844250.417014,1000000000.0,,2018-07-12T00:00:00.000Z,7,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x97aeb5066e1a590e868b511457beb6fe99d329f5'}",950,2019-03-02T01:54:05.000Z,0.000742482808067,7742.29962980362,-0.714132,4.84007,-7.22019,363700.93456509925
3291,Bettex Coin,BTXC,bettex-coin,4916928.41982592,4916928.41982592,50000000.0,2018-09-14T00:00:00.000Z,4,['mineable'],,951,2019-03-02T01:54:06.000Z,0.0738758831585,1394.16794108924,1.11639,6.61926,-19.1617,363242.4294417677
1970,ATBCoin,ATB,atbcoin,42038227.3787922,54015027.3787922,300000000.0,2017-09-19T00:00:00.000Z,11,['mineable'],,952,2019-03-02T01:54:02.000Z,0.00853155052975,3945147.9123654,0.186217,0.315843,-10.5812,358651.2610632855
3423,Sharpay,S,sharpay,1006302597.0,4000000000.0,,2018-10-10T00:00:00.000Z,4,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x96b0bf939d9460095c15251f71fda11e41dcbddb'}",953,2019-03-02T01:54:06.000Z,0.000356422439363,3621.41681482897,-3.33342,-4.99168,-32.8029,358668.82636006194
3018,Kalkulus,KLKS,kalkulus,15064999.3536219,15740079.3536219,,2018-08-01T00:00:00.000Z,2,['mineable'],,954,2019-03-02T01:54:05.000Z,0.0237753773237,27263.9974227307,4.80235,16.0791,11.1907,358176.0440136573
2418,Maverick Chain,MVC,maverick-chain,106936230.999903,200000000.0,,2018-01-17T00:00:00.000Z,3,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb17df9a3b09583a9bdcf757d6367171476d4d8a3'}",955,2019-03-02T01:54:03.000Z,0.00332418552903,20960.4900165579,-1.82037,-19.5144,-26.5188,355475.8716188868
1704,eBoost,EBST,eboostcoin,20000000.0,80828160.07,99990000.0,2017-06-06T00:00:00.000Z,2,[],,956,2019-03-02T01:54:02.000Z,0.0173721619184,1555.54785091091,0.118227,-0.244204,-8.00683,347443.23836799996
2436,RefToken,REF,reftoken,745939.296427898,50000000.0,,2018-01-20T00:00:00.000Z,2,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x89303500a7abfb178b274fd89f2469c264951e1f'}",957,2019-03-02T01:54:04.000Z,0.458248739088,89208.8535930929,-5.9876,-7.76792,-21.9346,341825.74202427414
2601,1World,1WO,1world,20731450.86,37219452.96,,2018-03-21T00:00:00.000Z,2,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xfdbc1adc26f0f8f8606a5d63b7d3a3cd21c22b23'}",958,2019-03-02T01:54:04.000Z,0.0164154218192,5262.76966800174,-0.064538,24.8573,4.68402,340315.51079091657
2495,PARETO Rewards,PARETO,pareto-rewards,357142054.567126,500000000.0,,2018-02-02T00:00:00.000Z,5,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xea5f88e54d982cbb0c441cde4e79bc305e5b43bc'}",959,2019-03-02T01:54:04.000Z,0.000950539643205,9657.63964623618,-2.50389,-1.19896,-14.684,339477.6811217366
2836,Bigbom,BBO,bigbom,338357791.168832,1999751536.60543,,2018-06-04T00:00:00.000Z,5,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x84f7c44b6fed1080f647e354d552595be2cc602f'}",960,2019-03-02T01:54:05.000Z,0.000992862697311,251038.097521104,-2.46226,2.63801,-3.60709,335942.8291960786
2877,Bodhi [ETH],BOE,bodhi-eth,14817588.8819299,100000000.0,,2018-06-27T00:00:00.000Z,7,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x970E035E2a013cf4bECD67E300d65BC32A56D826'}",961,2019-03-02T01:54:05.000Z,0.0226506842646,24716.0389700409,-1.22998,20.4495,15.326,335628.5273272415
2218,Magnet,MAG,magnet,40292939.4101375,40542939.4101375,,2017-11-23T00:00:00.000Z,1,['mineable'],,962,2019-03-02T01:54:03.000Z,0.00837724252511,577.538179259942,0.122658,4.52397,7.74403,337543.7254882845
2244,Payfair,PFR,payfair,88999687.0385,88999687.0385,,2017-12-03T00:00:00.000Z,2,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2fa32a39fc1c399e0cc7b2935868f5165de7ce97'}",963,2019-03-02T01:54:03.000Z,0.00374098267656,521.38324139871,1.58569,7.0884,-2.33896,332946.2874302901
1148,EverGreenCoin,EGC,evergreencoin,13810852.492615,13810852.492615,,2016-01-10T00:00:00.000Z,2,['mineable'],,964,2019-03-02T01:54:01.000Z,0.0243596314901,1159.49784396176,4.21645,-1.0575,2.38042,336427.2772842304
2946,Proton Token,PTT,proton-token,2393756400.1392,10000000000.0,,2018-07-19T00:00:00.000Z,6,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4689a4e169eb39cc9078c0940e21ff1aa8a39b9c'}",965,2019-03-02T01:54:05.000Z,0.000139705954391,67249.2478354049,0.42423,-2.06035,-19.6033,334422.0224610114
1465,Veros,VRS,veros,55183818.1,80000000.0,,2016-11-29T00:00:00.000Z,10,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x92e78dae1315067a8819efd6dca432de9dcde2e9'}",966,2019-03-02T01:54:01.000Z,0.00595847611113,91488.031978895,0.69293,13.8403,2.43974,328811.4618697933
3596,Nerva,XNV,nerva,15018748.903393,15018748.903393,,2018-11-06T00:00:00.000Z,3,['mineable'],,967,2019-03-02T01:54:07.000Z,0.021850319213,1172.35424750631,-6.64016,-0.232832,-4.21982,328164.45771903073
3373,Bethereum,BETHER,bethereum,318641891.582398,1000000000.0,,2018-10-02T00:00:00.000Z,4,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x14c926f2290044b647e1bf2072e67b495eff1905'}",968,2019-03-02T01:54:06.000Z,0.00103306782572,56878.1091808221,2.7977,8.75407,-16.9236,329178.6861203358
2980,WABnetwork,WAB,wabnetwork,9939999989.0,25000000000.0,,2018-07-27T00:00:00.000Z,11,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4bbbc57af270138ef2ff2c50dbfad684e9e0e604'}",969,2019-03-02T01:54:05.000Z,3.29061585276e-05,10022.5187245084,-0.66234,-1.27769,-41.3088,327087.21540237626
3228,Cryptosolartech,CST,cryptosolartech,64278763.1153,1124463120.87,,2018-08-28T00:00:00.000Z,4,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbb49a51ee5a66ca3a8cbe529379ba44ba67e6771'}",970,2019-03-02T01:54:06.000Z,0.00507356457759,1441.92421094269,0.0820558,-60.4517,233.442,326122.4556330847
1008,Capricoin,CPC,capricoin,1990045.0,200995022.971,205000000.0,2015-07-23T00:00:00.000Z,9,[],,971,2019-03-02T01:54:01.000Z,0.161796888305,89165.6362257347,1.87789,-0.783678,-16.3491,321983.0885869237
2656,Daneel,DAN,daneel,45603433.6915694,69320719.0,,2018-04-20T00:00:00.000Z,3,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9b70740e708a083c6ff38df52297020f5dfaa5ee'}",972,2019-03-02T01:54:04.000Z,0.00704728086324,1755.62084555977,-0.152206,-1.92824,-6.30522,321380.2055526313
3619,BEAT,BEAT,beat,120198713.185055,1226667278.0,,2018-11-27T00:00:00.000Z,2,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2fb12bccf6f5dd338b76be784a93ade072425690'}",973,2019-03-02T01:54:06.000Z,0.00264449858247,6920.06801512882,-0.19405,0.0940485,-29.864,317865.3266325961
2744,NPER,NPER,nper,62927450.582729,250000000.0,,2018-05-15T00:00:00.000Z,5,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4ce6b362bc77a24966dda9078f9cef81b3b886a7'}",974,2019-03-02T01:54:05.000Z,0.0050079200365,65762.2080841998,0.0465918,-25.7318,-30.173,315135.6406191121
2508,DCORP Utility,DRPU,drp-utility,3530372.73,3530372.73,,2018-02-08T00:00:00.000Z,2,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe30e02f049957e2a5907589e06ba646fb2c321ba'}",975,2019-03-02T01:54:04.000Z,0.0886552448086,1838.64826383629,0.0876097,1.23804,20.0909,312986.0586437555
3753,PlatonCoin,PLTC,platoncoin,1582616.48388,21000000.0,,2019-02-20T00:00:00.000Z,3,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0c6e8a8358cbde54f8e4cd7f07d5ac38aec8c5a4'}",976,2019-03-02T01:54:07.000Z,0.197325682925,572215.145009403,-4.77032,-18.9981,49.7851,312290.8784899832
3302,UChain,UCN,uchain,338059822.899701,823600646.899701,,2018-09-17T00:00:00.000Z,8,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaaf37055188feee4869de63464937e683d61b2a1'}",977,2019-03-02T01:54:06.000Z,0.000919364847801,56157.4959031693,0.874432,-1.02572,-23.1323,310800.31762781664
3603,Menlo One,ONE,menlo-one,300404657.917,1000000000.0,,2018-11-09T00:00:00.000Z,2,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4d807509aece24c0fa5a102b6a3b059ec6e14392'}",978,2019-03-02T01:54:06.000Z,0.0010257532047,10955.9754840749,-3.83882,24.4301,2.84365,308141.04056516994
2419,Profile Utility Token,PUT,profile-utility-token,45289803.8986502,100000000.0,,2018-01-17T00:00:00.000Z,7,[],"{'id': 1684, 'name': 'Qtum', 'symbol': 'QTUM', 'slug': 'qtum', 'token_address': '4060e21ac01b5c5d2a3f01cecd7cbf820f50be95'}",979,2019-03-02T01:54:04.000Z,0.00668830471642,101915.797621845,5.76424,-6.99661,-21.439,302912.009021079
1510,CryptoCarbon,CCRB,cryptocarbon,24690718.027595,70000000.0,70000000.0,2017-01-19T00:00:00.000Z,2,[],,980,2019-03-02T01:54:02.000Z,0.0121528628059,9205.861280824,-0.19524,1.32879,-13.3811,300062.9087685239
3495,ModulTrade,MTRC,modultrade,36345818.9321347,78125410.7521347,,2018-10-24T00:00:00.000Z,3,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1e49ff77c355a3e38d6651ce8404af0e48c5395f'}",981,2019-03-02T01:54:06.000Z,0.0080591753131,1863.78162027075,0.0177955,-11.0897,-32.8734,292917.3266722626
2330,Pylon Network,PYLNT,pylon-network,415371.410846494,633858.311346494,,2017-12-31T00:00:00.000Z,1,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7703c35cffdc5cda8d27aa3df2f9ba6964544b6e'}",982,2019-03-02T01:54:03.000Z,0.699943706096,100354.918822073,3.05333,0.874356,-4.84135,290736.6047142193
3606,Bitdepositary,BDT,bitdepositary,49676194.6229845,104137095.22584,1000000000.0,2018-11-14T00:00:00.000Z,6,[],,983,2019-03-02T01:54:06.000Z,0.00579955574844,59419.203932912,1.35057,8.11826,-46.4898,288099.86008635396
3523,SnodeCoin,SND,snodecoin,16356271.76864,17156271.76864,60000000.0,2018-10-30T00:00:00.000Z,2,[],,984,2019-03-02T01:54:06.000Z,0.0173335571142,7131.49687724349,6.49284,26.5206,42.3256,283512.37087709847
3506,IONChain,IONC,ionchain,115355967.9,520000000.0,,2018-10-26T00:00:00.000Z,3,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbc647aad10114b89564c0a7aabe542bd0cf2c5af'}",985,2019-03-02T01:54:06.000Z,0.00244469553821,99811.4250011263,0.485369,2.27203,-19.7173,282010.220031026
3465,Alt.Estate token,ALT,alt-estate-token,724180756.0,1069639374.0,,2018-10-17T00:00:00.000Z,2,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x419b8ed155180a8c9c64145e76dad49c0a4efb97'}",986,2019-03-02T01:54:06.000Z,0.000378713129822,8217.71679928062,1.57098,-4.10712,-25.7906,274256.7606616221
3752,uPlexa,UPX,uplexa,1156258238.36,1156258238.36,,2019-02-19T00:00:00.000Z,2,[],,987,2019-03-02T01:54:08.000Z,0.000239743186917,8120.34150181704,0.104089,1.16569,-6.78221,277205.0349634626
2614,BlitzPredict,XBP,blitzpredict,368069838.2766,950873123.2766,,2018-03-27T00:00:00.000Z,3,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x28dee01d53fed0edf5f6e310bf8ef9311513ae40'}",988,2019-03-02T01:54:05.000Z,0.000748964245811,17450.2727770155,0.0126971,-0.475198,-9.9252,275671.14883061044
1694,Sumokoin,SUMO,sumokoin,10013688.4633943,18902577.4633943,88888888.0,2017-05-30T00:00:00.000Z,4,['mineable'],,989,2019-03-02T01:54:01.000Z,0.027290225189,2460.15568273746,-0.242319,3.85156,3.48563,273275.8131385218
2646,AdHive,ADH,adhive,121221314.280113,392000000.0,,2018-04-17T00:00:00.000Z,5,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe69a353b3152dd7b706ff7dd40fe1d18b7802d31'}",990,2019-03-02T01:54:04.000Z,0.0022457691544,3827.50627774694,0.0162139,2.3931,11.6798,272235.08846610604
2491,Travelflex,TRF,travelflex,78905322.217783,107325266.027783,131500000.0,2018-01-31T00:00:00.000Z,6,[],,991,2019-03-02T01:54:04.000Z,0.00343216910689,1961.65900604167,0.122372,-1.62609,-15.5566,270816.40928507596
2230,Monkey Project,MONK,monkey-project,5140259.69741521,5140259.69741521,21000000.0,2017-11-25T00:00:00.000Z,2,['mineable'],,992,2019-03-02T01:54:03.000Z,0.052266226991,504.455771752551,0.291897,5.06758,-4.45051,268661.98013779236
56,Zetacoin,ZET,zetacoin,169344940.754849,169344940.754849,,2013-09-11T00:00:00.000Z,2,['mineable'],,993,2019-03-02T01:54:01.000Z,0.00158646588407,40583.899095486,-0.540005,-9.74831,-33.0957,268659.97114742326
2352,Coinlancer,CL,coinlancer,79619229.0,300000000.0,,2018-01-09T00:00:00.000Z,5,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe81d72d14b1516e68ac3190a46c93302cc8ed60f'}",994,2019-03-02T01:54:04.000Z,0.00335869061758,4919.44495158113,-1.81119,-1.10407,-4.30728,267416.35742125346
3758,Max Property Group,MPG,max-property-group,33634831.0,1000000000.0,1000000000.0,2019-02-22T00:00:00.000Z,5,[],"{'id': 1320, 'name': 'Ardor', 'symbol': 'ARDR', 'slug': 'ardor', 'token_address': ''}",995,2019-03-02T01:54:07.000Z,0.00793400953326,196395.135516372,0.333724,5.50063,-19.0504,266859.06980358897
3683,Aencoin,AEN,aencoin,20806246.1999998,4000000000.0,,2019-01-09T00:00:00.000Z,3,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0bef619cf38cf0c22967289b8419720fbd1db9f7'}",996,2019-03-02T01:54:07.000Z,0.0126072731384,126062.827980864,0.00440887,2.6933,0.27354,262310.0288281946
2165,ERC20,ERC20,erc20,7000000.0,13000000000.0,,2017-11-09T00:00:00.000Z,6,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc3761eb917cd790b30dad99f6cc5b4ff93c4f9ea'}",997,2019-03-02T01:54:03.000Z,0.0373041833167,34232.1930093003,-0.0607671,0.548203,-13.9504,261129.2832169
3613,Dash Green,DASHG,dash-green,1023111.38863976,1229729.63511256,18000000.0,2019-01-14T00:00:00.000Z,4,['mineable'],,998,2019-03-02T01:54:06.000Z,0.249154304073,2484.94389409906,0.251442,0.292175,-19.2302,254912.60602570002
3214,Soniq,SONIQ,soniq,45000000.0,50000000.0,,2018-08-23T00:00:00.000Z,2,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1c62aca2b7605db3606eacda7bc67a1857ddb8ff'}",999,2019-03-02T01:54:06.000Z,0.00559622768106,802.053539641131,-4.48599,7.0823,-52.9869,251830.24564769998
916,MedicCoin,MEDIC,mediccoin,248456316.5125,248456754.3125,,2015-05-04T00:00:00.000Z,6,['mineable'],,1000,2019-03-02T01:54:01.000Z,0.000988040572164,5279.54702855276,-5.74986,-8.74804,-22.7965,245484.92112477034
3159,Apollon,XAP,apollon,146638234.138465,147403902.938465,250000000.0,2018-08-13T00:00:00.000Z,3,['mineable'],,1001,2019-03-02T01:54:05.000Z,0.00166000658332,1768.35148903994,0.0918631,11.4248,54.0896,243420.43403627144
3625,QuadrantProtocol,EQUAD,quadrantprotocol,315338450.20482,1000000000.0,,2018-12-04T00:00:00.000Z,4,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc28e931814725bbeb9e670676fabbcb694fe7df2'}",1002,2019-03-02T01:54:06.000Z,0.000767165276442,44490.9930613224,-0.497987,-8.65521,-25.4363,241916.70932417258
2705,Amon,AMN,amon,426804856.947561,1209963685.36,,2018-05-03T00:00:00.000Z,2,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x737f98ac8ca59f2c68ad658e3c3d8c8963e40a4c'}",1003,2019-03-02T01:54:04.000Z,0.000566674046129,3250.11326680786,-4.74563,4.22171,-13.6266,241859.23519398345
3386,Actinium,ACM,actinium,8538000.0,8538000.0,84000000.0,2018-10-04T00:00:00.000Z,2,['mineable'],,1004,2019-03-02T01:54:06.000Z,0.0281815071121,684.997971939676,3.23381,1.72524,-4.27942,240613.7077231098
3348,MNPCoin,MNP,mnpcoin,2191996.00914124,4237566.75149064,,2018-09-25T00:00:00.000Z,2,['mineable'],,1005,2019-03-02T01:54:06.000Z,0.107884022887,550.644058042053,0.122658,-3.92298,7.82088,236481.34761840617
2935,Condominium,CDM,condominium,1526974413.05848,1529489215.43082,3500000000.0,2018-07-30T00:00:00.000Z,3,[],,1006,2019-03-02T01:54:05.000Z,0.000154419217053,1592.09332943209,0.122658,31.4851,-28.3841,235794.19332445468
1999,Kolion,KLN,kolion,700523.0,999999.0,,2017-09-29T00:00:00.000Z,4,[],"{'id': 1274, 'name': 'Waves', 'symbol': 'WAVES', 'slug': 'waves', 'token_address': 'EYz8Zvs62D4d7F5ZgXHCWuzuFaZg63FYnfVQrTWQoLSK'}",1007,2019-03-02T01:54:02.000Z,0.334976743511,9648.25187531006,0.340491,2.16362,-3.36711,234658.91329455623
2679,Decentralized Machine Learning,DML,decentralized-machine-learning,63030141.1572178,272937006.725531,,2018-04-28T00:00:00.000Z,2,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbcdfe338d55c061c084d81fd793ded00a27f226d'}",1008,2019-03-02T01:54:04.000Z,0.0037177833322,10123.100084328,-0.747713,-0.343773,-8.04097,234332.40822051754
2664,CryCash,CRC,crycash,4617935.95792092,7057137.0998682,,2018-04-23T00:00:00.000Z,6,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf41e5fbc2f6aac200dd8619e121ce1f05d150077'}",1009,2019-03-02T01:54:05.000Z,0.0502847393221,872.636877420519,0.820296,-53.0351,-33.2953,232211.70585020562
